,userId,itemId,showTime,network,refresh,showPos,click,deviceName,OS,province,city,age0,age1,age2,age3,female,male
18,1000014754,463625484,1624762446340,5,0,12,1,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
19,1000014754,463420121,1624692067329,2,0,14,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
20,1000014754,463437467,1624692067329,2,0,16,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
21,1000014754,463385118,1624692067329,2,0,12,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
22,1000014754,463661555,1624767245288,5,0,13,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
23,1000014754,466309104,1625488834312,5,0,12,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
24,1000014754,465780170,1625488834312,5,0,16,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
25,1000014754,465714760,1625488834312,5,0,17,1,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
26,1000014754,465753089,1625488834312,5,0,15,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
27,1000014754,463852707,1624843756147,5,0,13,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
28,1000014754,463864053,1624838001390,5,0,12,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
29,1000014754,463864053,1624838001390,5,0,12,1,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
30,1000014754,463385124,1624686195537,2,0,12,0,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
31,1000014754,463385124,1624686195537,2,0,12,1,DVC-AN20,Android,江西,南昌,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
32,1000026896,464559719,1625148288960,2,15,98,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
33,1000026896,465101402,1625147949827,2,14,89,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
34,1000026896,464931717,1625147949827,2,14,84,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
35,1000026896,465100676,1625150211313,5,21,27,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
36,1000026896,465224918,1625147676478,2,12,69,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
37,1000026896,465014289,1625147506253,2,9,34,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
38,1000026896,464668639,1625147676478,2,12,64,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
39,1000026896,464931373,1625147506253,2,9,38,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
40,1000026896,465123300,1625150211313,5,21,29,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
41,1000026896,464723668,1625147506253,2,9,39,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
42,1000026896,465111609,1625148288960,2,15,94,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
43,1000026896,465171775,1625147565099,2,10,42,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
44,1000026896,465199163,1625150176168,5,20,12,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
45,1000026896,464830918,1625150176168,5,20,14,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
46,1000026896,464727164,1625150176168,5,20,18,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
47,1000026896,465056506,1625147565099,2,10,44,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
48,1000026896,465060161,1625150176168,5,20,21,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
49,1000026896,464810700,1625147291419,2,7,19,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
50,1000026896,465085781,1625147565099,2,10,48,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
51,1000026896,465197878,1625147759628,2,13,78,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
52,1000026896,465027911,1625147565099,2,10,50,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
53,1000026896,465151644,1625147506253,2,9,32,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
54,1000026896,464879667,1625147759628,2,13,74,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
55,1000026896,465162408,1625150211313,5,21,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
56,1000026896,465030934,1625147378431,2,8,24,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
57,1000026896,465157951,1625148380183,2,17,114,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
58,1000026896,464464617,1625148380183,2,17,112,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
59,1000026896,465164001,1625147949827,2,14,82,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
60,1000026896,465099344,1625147759628,2,13,72,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
61,1000026896,465062016,1625147618339,2,11,52,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
62,1000026896,465095408,1625147618339,2,11,54,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
63,1000026896,465034706,1625147378431,2,8,29,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
64,1000026896,464757575,1625147618339,2,11,59,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
65,1000026896,465101771,1625147291419,2,7,14,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
66,1000026896,465117884,1625147241005,2,6,7,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
67,1000026896,465023797,1625147676478,2,12,62,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
68,1000026896,464713155,1625148325364,2,16,109,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
69,1000026896,465171464,1625148288960,2,15,92,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
70,1000026896,465174418,1625147378431,2,8,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
71,1000026896,464772503,1625148325364,2,16,104,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
72,1000026896,464854728,1625148325364,2,16,102,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
73,1000026896,465101553,1625147291419,2,7,12,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
74,1000026896,465161580,1625148288960,2,15,101,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
75,1000026896,463867628,1624850429776,5,0,13,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
76,1000026896,463934231,1624888109785,2,1,17,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
77,1000026896,463959537,1624888553796,2,2,27,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
78,1000026896,463489017,1624891110011,2,5,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
79,1000026896,464104791,1624888109785,2,1,20,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
80,1000026896,463401997,1624891110011,2,5,28,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
81,1000026896,463667170,1624890476783,2,4,18,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
82,1000026896,463424549,1624891110011,2,5,29,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
83,1000026896,463567276,1624888109785,2,1,21,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
84,1000026896,464097918,1624888553796,2,2,29,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
85,1000026896,463440516,1624888109785,2,1,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
86,1000026896,463881420,1624890468320,2,3,10,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
87,1000026896,463795740,1624890476783,2,4,12,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
88,1000026896,464150968,1624891110011,2,5,24,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
89,1000026896,463762941,1624890476783,2,4,14,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
90,1000026896,463904210,1624888094658,2,0,13,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
91,1000026896,464142329,1624890468320,2,3,11,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
92,1000026896,463553042,1624888553796,2,2,25,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
93,1000026896,464151230,1624890476783,2,4,17,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
94,1000026896,463973218,1624888094658,2,0,16,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
95,1000026896,463785071,1624891110011,2,5,27,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
96,1000026896,463435476,1624888109785,2,1,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
97,1000026896,465272680,1625225247408,2,0,16,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
98,1000026896,466055345,1625552536844,5,1,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
99,1000026896,466507485,1625553488729,5,2,27,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
100,1000026896,466221996,1625552536844,5,1,17,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
101,1000026896,466404986,1625552536844,5,1,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
102,1000026896,466585139,1625552078397,5,0,16,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
103,1000026896,466571584,1625552536844,5,1,21,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
104,1000026896,466455801,1625553488729,5,2,25,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
105,1000026896,466221996,1625552536844,5,1,17,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
106,1000026896,465431410,1625254494555,5,2,27,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
107,1000026896,465319256,1625254415390,5,1,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
108,1000026896,465569931,1625254415390,5,1,17,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
109,1000026896,465302717,1625254415390,5,1,19,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
110,1000026896,465551491,1625254415390,5,1,20,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
111,1000026896,465600937,1625254494555,5,2,25,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
112,1000026896,465513662,1625254415390,5,1,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
113,1000026896,464323121,1624952652618,5,1,17,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
114,1000026896,464344953,1624952652618,5,1,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
115,1000026896,465617545,1625441863919,5,0,12,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
116,1000026896,466052693,1625441905108,5,1,17,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
117,1000026896,466055893,1625441905108,5,1,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
118,1000026896,465542234,1625441905108,5,1,21,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
119,1000026896,465464600,1625441905108,5,1,19,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
120,1000026896,466016895,1625441905108,5,1,18,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
121,1000026896,465889515,1625441905108,5,1,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
122,1000026896,466048791,1625441863919,5,0,16,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
123,1000026896,465893787,1625441863919,5,0,15,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
124,1000026896,466096187,1625441863919,5,0,14,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
125,1000026896,465859628,1625368041877,5,2,14,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
126,1000026896,465711236,1625367295296,5,0,12,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
127,1000026896,465649709,1625367356722,5,1,7,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
128,1000026896,465248349,1625368041877,5,2,21,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
129,1000026896,465446900,1625368041877,5,2,18,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
130,1000026896,465702727,1625368041877,5,2,12,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
131,1000026896,465087170,1625368041877,5,2,19,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
132,1000026896,465649709,1625367356722,5,1,7,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
133,1000026896,465722537,1625368041877,5,2,17,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
134,1000026896,465847296,1625410254853,5,0,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
135,1000026896,465502767,1625410499018,5,2,30,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
136,1000026896,465410217,1625410587750,5,4,52,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
137,1000026896,465791070,1625410285763,5,1,21,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
138,1000026896,465998140,1625410587750,5,4,54,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
139,1000026896,466046501,1625410254853,5,0,12,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
140,1000026896,465446436,1625410542480,5,3,37,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
141,1000026896,465946589,1625411762398,5,5,55,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
142,1000026896,466042735,1625410542480,5,3,35,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
143,1000026896,465811395,1625410587750,5,4,49,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
144,1000026896,465857605,1625410542480,5,3,41,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
145,1000026896,466042703,1625410542480,5,3,42,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
146,1000026896,465817755,1625410285763,5,1,17,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
147,1000026896,466003498,1625410285763,5,1,19,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
148,1000026896,465492154,1625410587750,5,4,51,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
149,1000026896,466024120,1625410499018,5,2,32,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
150,1000026896,465986334,1625410499018,5,2,31,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
151,1000026896,466077791,1625410499018,5,2,25,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
152,1000026896,466065853,1625410285763,5,1,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
153,1000026896,466019734,1625410254853,5,0,16,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
154,1000026896,465730953,1625410587750,5,4,47,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
155,1000026896,465998140,1625410587750,5,4,54,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
156,1000026896,466036199,1625410587750,5,4,45,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
157,1000026896,465997946,1625410285763,5,1,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
158,1000026896,465849292,1625410499018,5,2,27,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
159,1000026896,465934682,1625410542480,5,3,39,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
160,1000026896,464206616,1624952360947,5,0,13,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
161,1000026896,464097995,1624952360947,5,0,16,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
162,1000026896,463768593,1624952360947,5,0,15,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
163,1000026896,464289958,1625022078946,5,24,11,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
164,1000026896,464615457,1625022078946,5,24,10,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
165,1000026896,464615356,1625016970728,5,1,21,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
166,1000026896,464568423,1625018427520,5,4,51,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
167,1000026896,464139928,1625020069099,5,23,235,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
168,1000026896,463730174,1625019820529,5,20,212,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
169,1000026896,464059197,1625016563601,5,0,16,1,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
170,1000026896,464141850,1625019680310,5,18,185,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
171,1000026896,464117979,1625019640906,5,17,184,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
172,1000026896,464310543,1625019680310,5,18,187,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
173,1000026896,463726837,1625019680310,5,18,191,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
174,1000026896,464058199,1625019640906,5,17,182,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
175,1000026896,463945685,1625019640906,5,17,181,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
176,1000026896,464550731,1625019680310,5,18,194,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
177,1000026896,464212547,1625019719112,5,19,195,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
178,1000026896,464589140,1625019719112,5,19,197,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
179,1000026896,464235370,1625019550173,5,16,165,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
180,1000026896,464595039,1625019640906,5,17,177,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
181,1000026896,464544317,1625019719112,5,19,202,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
182,1000026896,463811505,1625018427520,5,4,45,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
183,1000026896,463993124,1625018427520,5,4,52,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
184,1000026896,464007982,1625018565879,5,5,55,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
185,1000026896,463874689,1625018565879,5,5,61,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
186,1000026896,464092486,1625018565879,5,5,62,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
187,1000026896,463975987,1625019640906,5,17,175,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
188,1000026896,464624322,1625016970728,5,1,22,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
189,1000026896,464171557,1625018623318,5,6,65,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
190,1000026896,464481883,1625017994055,5,2,25,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
191,1000026896,463934807,1625019820529,5,20,211,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
192,1000026896,463808150,1625018706154,5,8,93,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
193,1000026896,464329818,1625017994055,5,2,27,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
194,1000026896,464612620,1625016970728,5,1,17,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
195,1000026896,464292768,1625018818278,5,9,97,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
196,1000026896,464644973,1625018706154,5,8,90,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
197,1000026896,464266592,1625018623318,5,6,67,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
198,1000026896,464058987,1625018623318,5,6,70,0,vivoX21A,Android,四川,成都,0.106403,0.256118,0.373267,0.264212,0.0,1.0
