21,2014-04-07T09:21:10.012Z,214548744,0
23,2014-04-04T07:43:18.598Z,214718203,0
23,2014-04-04T07:49:04.634Z,214718203,0
23,2014-04-04T07:49:06.376Z,214718203,0
23,2014-04-04T07:56:48.356Z,214718203,0
22,2014-04-06T01:29:05.969Z,214837485,0
22,2014-04-06T01:30:36.821Z,214837485,0
22,2014-04-06T01:31:00.419Z,214837485,0
22,2014-04-06T01:31:51.443Z,214837487,0
22,2014-04-06T01:32:18.330Z,214837487,0
22,2014-04-06T01:35:18.266Z,214821315,0
22,2014-04-06T01:35:32.915Z,214586711,0
22,2014-04-06T01:36:32.105Z,214821305,0
22,2014-04-06T01:36:48.172Z,214821307,0
22,2014-04-06T01:37:08.202Z,214844357,0
22,2014-04-06T01:37:19.052Z,214821341,0
22,2014-04-06T01:37:30.700Z,214821309,0
22,2014-04-06T01:38:13.259Z,214551617,0
22,2014-04-06T01:41:38.028Z,214551617,0
22,2014-04-06T01:45:16.708Z,214612920,0
22,2014-04-06T01:47:51.889Z,214837487,0
24,2014-04-05T22:48:27.233Z,214613743,0
24,2014-04-05T22:48:28.756Z,214613743,0
24,2014-04-05T22:49:05.756Z,214539110,0
24,2014-04-05T22:49:06.722Z,214539110,0
27,2014-04-07T07:40:12.650Z,214827028,0
27,2014-04-07T07:41:13.815Z,214827017,0
27,2014-04-07T07:46:41.444Z,214537796,0
27,2014-04-07T07:50:03.502Z,214840762,0
27,2014-04-07T07:53:42.034Z,214707930,0
27,2014-04-07T07:54:58.054Z,214707930,0
27,2014-04-07T07:56:07.512Z,214585652,0
27,2014-04-07T07:58:27.568Z,214536197,0
27,2014-04-07T07:59:04.113Z,214536195,0
27,2014-04-07T08:01:51.327Z,214646169,0
26,2014-04-06T16:42:55.741Z,214579288,0
26,2014-04-06T16:44:58.482Z,214714790,0
26,2014-04-06T16:45:11.344Z,214676070,0
26,2014-04-06T16:46:19.569Z,214601407,0
29,2014-04-02T17:42:07.324Z,214532036,0
29,2014-04-02T17:47:24.821Z,214700432,0
28,2014-04-05T15:25:35.032Z,214836789,0
28,2014-04-05T15:27:11.668Z,214836789,0
28,2014-04-05T15:29:59.565Z,214710804,0
31,2014-04-01T08:36:04.146Z,214537967,0
31,2014-04-01T08:38:17.758Z,214537967,0
34,2014-04-07T14:29:57.726Z,214718246,0
34,2014-04-07T14:33:22.860Z,214826835,0
32,2014-04-07T15:45:12.308Z,214835257,0
32,2014-04-07T15:47:58.163Z,214835265,0
33,2014-04-06T18:13:10.756Z,214834865,0
33,2014-04-06T18:13:47.162Z,214571188,0
33,2014-04-06T18:13:49.398Z,214571188,0
33,2014-04-06T18:13:49.925Z,214571188,0
33,2014-04-06T18:15:25.464Z,214820225,0
33,2014-04-06T18:15:25.792Z,214820225,0
33,2014-04-06T18:15:26.502Z,214820225,0
33,2014-04-06T18:15:55.366Z,214820225,0
33,2014-04-06T18:15:59.004Z,214820225,0
33,2014-04-06T18:15:59.531Z,214820225,0
33,2014-04-06T18:16:39.682Z,214820225,0
33,2014-04-06T18:16:53.065Z,214820225,0
33,2014-04-06T18:17:33.199Z,214706441,0
33,2014-04-06T18:17:50.144Z,214706441,0
33,2014-04-06T18:17:51.419Z,214706441,0
33,2014-04-06T18:17:52.049Z,214706441,0
38,2014-04-04T05:16:09.704Z,214652878,0
38,2014-04-04T05:16:55.163Z,214716737,0
38,2014-04-04T05:17:34.463Z,214652878,0
39,2014-04-01T21:21:00.460Z,214684721,0
39,2014-04-01T21:21:44.551Z,214680356,0
36,2014-04-06T20:00:18.669Z,214551594,0
36,2014-04-06T20:01:30.080Z,214586970,0
37,2014-04-04T16:26:07.882Z,214826769,0
37,2014-04-04T16:26:43.356Z,214537967,0
42,2014-04-06T16:49:29.034Z,214819745,0
42,2014-04-06T16:51:12.544Z,214819745,0
43,2014-04-05T07:54:10.194Z,214691587,0
43,2014-04-05T07:55:58.886Z,214587915,0
41,2014-04-06T08:34:38.902Z,214821277,0
41,2014-04-06T08:34:40.247Z,214821277,0
41,2014-04-06T08:34:58.280Z,214821277,0
41,2014-04-06T08:36:40.343Z,214821277,0
41,2014-04-06T08:36:41.495Z,214821277,0
46,2014-04-03T06:06:58.170Z,214716932,0
46,2014-04-03T06:07:19.921Z,214716932,0
46,2014-04-03T06:08:10.956Z,214716932,0
46,2014-04-03T07:06:14.731Z,214716932,0
46,2014-04-03T07:06:29.704Z,214716932,0
46,2014-04-03T07:06:44.157Z,214716932,0
47,2014-04-02T15:07:17.566Z,214712235,0
47,2014-04-02T15:07:37.654Z,214581489,0
47,2014-04-02T15:08:07.492Z,214602605,0
44,2014-04-07T05:51:30.888Z,214820441,0
44,2014-04-07T05:52:24.351Z,214826897,0
44,2014-04-07T05:53:47.689Z,214826702,0
44,2014-04-07T05:54:49.212Z,214684513,0
44,2014-04-07T05:56:02.520Z,214838100,0
44,2014-04-07T06:01:14.185Z,214544357,0
44,2014-04-07T06:02:35.049Z,214551626,0
44,2014-04-07T06:04:39.757Z,214691484,0
51,2014-04-01T18:05:31.791Z,214545935,0
51,2014-04-01T18:06:44.207Z,214819438,0
51,2014-04-01T18:07:30.896Z,214839907,0
51,2014-04-01T18:08:58.886Z,214835917,0
51,2014-04-01T18:09:40.735Z,214836210,0
49,2014-04-03T18:44:31.729Z,214698491,0
49,2014-04-03T18:48:36.859Z,214523692,0
48,2014-04-01T12:12:08.080Z,214695307,0
48,2014-04-01T12:12:45.019Z,214695305,0
48,2014-04-01T12:12:58.585Z,214538317,0
48,2014-04-01T12:16:50.572Z,214677448,0
54,2014-04-01T07:33:07.173Z,214819468,0
54,2014-04-01T07:40:28.688Z,214716977,0
54,2014-04-01T07:41:46.683Z,214716977,0
54,2014-04-01T07:41:54.239Z,214716977,0
54,2014-04-01T07:42:16.709Z,214716977,0
54,2014-04-01T07:43:16.726Z,214716939,0
53,2014-04-02T14:27:56.257Z,214544355,0
53,2014-04-02T14:29:29.715Z,214601212,0
53,2014-04-02T14:30:53.202Z,214601212,0
53,2014-04-02T14:31:37.504Z,214601212,0
52,2014-04-02T19:09:13.273Z,214716982,0
52,2014-04-02T19:28:47.335Z,214716984,0
59,2014-04-06T20:22:40.046Z,214844248,0
59,2014-04-06T20:22:41.522Z,214844248,0
58,2014-04-02T10:47:23.796Z,214515834,0
58,2014-04-02T10:48:29.638Z,214515830,0
57,2014-04-01T20:50:55.024Z,214717318,0
57,2014-04-01T20:55:54.817Z,214717318,0
56,2014-04-03T16:31:43.555Z,214832557,0
56,2014-04-03T16:33:19.319Z,214559660,0
56,2014-04-03T16:36:15.132Z,214559660,0
56,2014-04-03T16:36:16.620Z,214819520,0
56,2014-04-03T16:38:00.495Z,214586540,0
63,2014-04-05T12:21:05.172Z,214587797,0
63,2014-04-05T12:21:05.212Z,214835775,0
63,2014-04-05T12:21:06.670Z,214844109,0
62,2014-04-06T15:42:34.618Z,214714794,0
62,2014-04-06T15:43:00.299Z,214601407,0
62,2014-04-06T15:44:51.971Z,214826619,0
62,2014-04-06T15:45:44.613Z,214746427,0
62,2014-04-06T15:45:49.462Z,214821300,0
62,2014-04-06T15:46:27.323Z,214717562,0
62,2014-04-06T15:46:47.147Z,214826927,0
62,2014-04-06T15:47:14.526Z,214748334,0
62,2014-04-06T15:48:36.052Z,214826908,0
62,2014-04-06T15:48:56.201Z,214800262,0
61,2014-04-02T07:00:13.748Z,214709645,0
61,2014-04-02T07:00:17.209Z,214709645,0
61,2014-04-02T07:01:26.344Z,214709645,0
61,2014-04-02T07:02:02.150Z,214709645,0
61,2014-04-02T07:02:05.171Z,214709645,0
68,2014-04-02T08:08:09.491Z,214532072,0
68,2014-04-02T08:08:21.022Z,214532070,0
69,2014-04-07T10:28:39.441Z,214827022,0
69,2014-04-07T10:29:32.058Z,214840419,0
71,2014-04-03T12:15:58.157Z,214716984,0
71,2014-04-03T12:17:04.891Z,214832657,0
64,2014-04-02T19:50:43.683Z,214662975,0
64,2014-04-02T19:52:44.743Z,214537779,0
64,2014-04-02T19:54:03.319Z,214840762,0
66,2014-04-06T07:58:24.215Z,214821277,0
66,2014-04-06T07:59:12.227Z,214821277,0
66,2014-04-06T07:59:48.488Z,214821277,0
67,2014-04-06T06:39:08.863Z,214748300,0
67,2014-04-06T06:40:34.218Z,214748293,0
76,2014-04-06T13:52:12.348Z,214826955,0
76,2014-04-06T13:52:46.032Z,214826606,0
76,2014-04-06T13:54:31.004Z,214687642,0
77,2014-04-02T18:30:34.579Z,214832559,0
77,2014-04-02T18:31:00.216Z,214832559,0
77,2014-04-02T18:33:03.555Z,214832559,0
77,2014-04-02T18:34:26.499Z,214821017,0
77,2014-04-02T18:34:56.444Z,214821017,0
77,2014-04-02T18:36:16.247Z,214572234,0
77,2014-04-02T18:39:35.227Z,214826715,0
77,2014-04-02T18:39:53.972Z,214826715,0
78,2014-04-04T14:28:00.684Z,214509135,0
78,2014-04-04T14:30:05.230Z,214536853,0
78,2014-04-04T14:30:44.963Z,214509133,0
78,2014-04-04T14:31:29.660Z,214509135,0
78,2014-04-04T14:32:03.150Z,214509135,0
78,2014-04-04T14:35:19.399Z,214509135,0
78,2014-04-04T14:39:58.610Z,214717877,0
78,2014-04-04T14:40:31.139Z,214826615,0
78,2014-04-04T14:44:27.928Z,214678477,0
78,2014-04-04T14:51:47.704Z,214716982,0
79,2014-04-01T10:45:30.931Z,214819472,0
79,2014-04-01T10:48:01.155Z,214687685,0
72,2014-04-02T15:34:23.334Z,214821285,0
72,2014-04-02T15:34:25.000Z,214821285,0
72,2014-04-02T15:34:37.701Z,214826801,0
72,2014-04-02T15:34:39.033Z,214826801,0
73,2014-04-03T13:35:46.173Z,214826705,0
73,2014-04-03T13:36:58.538Z,214826705,0
74,2014-04-06T23:51:15.878Z,214668590,0
74,2014-04-06T23:54:02.098Z,214826872,0
84,2014-04-03T11:48:02.138Z,214708044,0
87,2014-04-07T06:19:08.914Z,214652220,0
87,2014-04-07T06:19:20.979Z,214840483,0
87,2014-04-07T06:19:28.762Z,214840483,0
87,2014-04-07T06:26:01.516Z,214717286,0
87,2014-04-07T06:26:15.176Z,214558807,0
87,2014-04-07T06:26:32.159Z,214821300,0
87,2014-04-07T06:26:50.136Z,214826908,0
87,2014-04-07T06:26:59.987Z,214826908,0
87,2014-04-07T06:27:08.677Z,214826908,0
87,2014-04-07T06:27:48.327Z,214554637,0
87,2014-04-07T06:28:01.564Z,214819430,0
87,2014-04-07T06:28:10.111Z,214819430,0
87,2014-04-07T06:28:33.431Z,214826837,0
87,2014-04-07T06:28:41.850Z,214826837,0
87,2014-04-07T06:29:05.905Z,214820392,0
87,2014-04-07T06:29:15.640Z,214820392,0
87,2014-04-07T06:32:17.309Z,214586694,0
87,2014-04-07T06:32:27.727Z,214819376,0
87,2014-04-07T06:32:49.233Z,214553844,0
87,2014-04-07T06:34:57.840Z,214601229,0
87,2014-04-07T06:47:18.219Z,214555500,0
87,2014-04-07T06:47:34.388Z,214695127,0
87,2014-04-07T06:47:46.542Z,214819760,0
87,2014-04-07T06:50:38.087Z,214717850,0
87,2014-04-07T06:50:49.482Z,214718385,0
87,2014-04-07T06:51:01.526Z,214743369,0
87,2014-04-07T06:51:08.839Z,214743369,0
86,2014-04-01T18:20:23.827Z,214648475,0
86,2014-04-01T18:21:17.686Z,214648340,0
86,2014-04-01T18:21:48.407Z,214648438,0
86,2014-04-01T18:25:44.766Z,214648455,0
86,2014-04-01T18:26:36.703Z,214712936,0
86,2014-04-01T18:30:47.505Z,214712887,0
86,2014-04-01T18:31:43.795Z,214696149,0
86,2014-04-01T18:33:47.089Z,214717097,0
86,2014-04-01T18:35:14.749Z,214534352,0
86,2014-04-01T18:35:15.924Z,214534352,0
86,2014-04-01T18:36:52.402Z,214717097,0
81,2014-04-02T17:58:30.382Z,214560099,0
81,2014-04-02T17:58:57.972Z,214560099,0
81,2014-04-02T18:00:15.836Z,214560099,0
81,2014-04-02T18:00:23.941Z,214832750,0
81,2014-04-02T18:01:18.189Z,214560099,0
83,2014-04-01T10:59:43.567Z,214572264,0
82,2014-04-05T19:31:59.631Z,214685621,0
82,2014-04-05T19:34:13.085Z,214684093,0
82,2014-04-05T19:34:56.990Z,214546097,0
82,2014-04-05T19:37:02.762Z,214685623,0
93,2014-04-07T13:11:12.238Z,214819685,0
93,2014-04-07T13:11:46.644Z,214839907,0
93,2014-04-07T13:13:12.656Z,214839905,0
93,2014-04-07T13:14:09.881Z,214811752,0
92,2014-04-04T07:11:52.265Z,214717007,0
92,2014-04-04T07:12:10.903Z,214717003,0
92,2014-04-04T07:13:06.319Z,214716928,0
94,2014-04-02T14:18:47.195Z,214820842,0
94,2014-04-02T14:21:37.901Z,214819490,0
89,2014-04-07T14:12:35.665Z,214555869,0
89,2014-04-07T14:12:51.832Z,214537185,0
88,2014-04-04T18:51:53.790Z,214840599,0
88,2014-04-04T18:58:17.937Z,214835735,0
91,2014-04-04T18:43:51.845Z,214838100,0
91,2014-04-04T18:45:09.938Z,214706216,0
102,2014-04-07T03:14:44.923Z,214829737,0
102,2014-04-07T03:17:28.024Z,214821315,0
103,2014-04-03T14:23:44.577Z,214748293,0
103,2014-04-03T14:24:12.525Z,214748293,0
101,2014-04-04T14:59:39.805Z,214712272,0
101,2014-04-04T15:04:36.148Z,214820450,0
98,2014-04-02T10:10:04.369Z,214821380,0
98,2014-04-02T10:10:41.162Z,214821380,0
99,2014-04-07T09:11:49.603Z,214826799,0
99,2014-04-07T09:12:36.843Z,214827005,0
99,2014-04-07T09:14:13.208Z,214718390,0
99,2014-04-07T09:15:01.504Z,214718396,0
99,2014-04-07T09:17:59.263Z,214826627,0
96,2014-04-06T18:48:49.401Z,214841060,0
96,2014-04-06T18:50:04.782Z,214841060,0
97,2014-04-05T11:56:37.936Z,214687768,0
97,2014-04-05T11:58:50.572Z,214706445,0
111,2014-04-06T17:30:49.175Z,214811752,0
111,2014-04-06T17:31:34.271Z,214811754,0
108,2014-04-03T11:29:34.491Z,214594678,0
108,2014-04-03T11:30:31.064Z,214594680,0
108,2014-04-03T11:31:36.145Z,214594680,0
109,2014-04-05T19:30:23.836Z,214821369,0
109,2014-04-05T19:31:01.983Z,214821369,0
109,2014-04-05T19:31:26.460Z,214697771,0
109,2014-04-05T19:31:58.589Z,214697512,0
109,2014-04-05T19:32:07.529Z,214697413,0
109,2014-04-05T19:32:25.285Z,214697409,0
109,2014-04-05T19:32:49.629Z,214652409,0
109,2014-04-05T19:33:18.747Z,214537127,0
109,2014-04-05T19:33:55.816Z,214537127,0
109,2014-04-05T19:45:51.473Z,214820237,0
109,2014-04-05T19:46:40.527Z,214820237,0
109,2014-04-05T19:48:39.452Z,214709645,0
109,2014-04-05T19:51:26.045Z,214699213,0
109,2014-04-05T19:53:58.822Z,214820237,0
109,2014-04-05T19:54:28.533Z,214820237,0
109,2014-04-05T20:18:59.616Z,214820237,0
109,2014-04-05T20:28:14.662Z,214709645,0
109,2014-04-05T20:29:14.375Z,214537127,0
106,2014-04-06T10:13:53.306Z,214554358,0
106,2014-04-06T10:18:32.658Z,214716950,0
107,2014-04-06T18:50:31.634Z,214821275,0
107,2014-04-06T18:51:46.740Z,214829741,0
104,2014-04-07T18:30:02.454Z,214829741,0
104,2014-04-07T18:31:04.993Z,214820842,0
104,2014-04-07T18:31:45.755Z,214821279,0
104,2014-04-07T18:33:23.598Z,214703790,0
119,2014-04-04T10:07:00.118Z,214716954,0
119,2014-04-04T10:20:14.309Z,214838366,0
118,2014-04-04T08:37:40.336Z,214821022,0
118,2014-04-04T08:38:32.806Z,214820814,0
117,2014-04-04T19:15:38.077Z,214684721,0
117,2014-04-04T19:15:58.194Z,214821369,0
117,2014-04-04T19:17:23.092Z,214826833,0
117,2014-04-04T19:17:23.374Z,214819472,0
116,2014-04-07T08:50:57.912Z,214821315,0
116,2014-04-07T08:51:49.282Z,214821305,0
114,2014-04-06T22:17:48.496Z,214826702,0
114,2014-04-06T22:18:23.088Z,214821275,0
113,2014-04-02T12:56:31.560Z,214717847,0
113,2014-04-02T12:57:40.599Z,214819719,0
113,2014-04-02T12:58:56.608Z,214748336,0
112,2014-04-04T08:59:40.258Z,214536440,0
112,2014-04-04T09:00:35.512Z,214536437,0
127,2014-04-05T15:13:45.268Z,214512416,0
127,2014-04-05T15:15:06.385Z,214512416,0
126,2014-04-06T16:16:59.957Z,214839313,0
126,2014-04-06T16:17:12.378Z,214839313,0
126,2014-04-06T16:18:16.707Z,214839313,0
124,2014-04-06T12:32:47.246Z,214826705,0
124,2014-04-06T12:36:31.023Z,214826705,0
123,2014-04-01T11:13:16.906Z,214510044,0
123,2014-04-01T11:13:37.282Z,214510044,0
123,2014-04-01T11:13:40.120Z,214510044,0
123,2014-04-01T11:13:46.366Z,214582387,0
123,2014-04-01T11:14:54.433Z,214537535,0
123,2014-04-01T11:15:31.277Z,214584812,0
123,2014-04-01T11:16:34.548Z,214537535,0
123,2014-04-01T11:16:57.144Z,214584810,0
122,2014-04-06T20:45:43.933Z,214600989,0
122,2014-04-06T20:46:16.914Z,214704180,0
121,2014-04-06T07:42:52.214Z,214705693,0
121,2014-04-06T07:43:23.799Z,214696824,0
121,2014-04-06T07:44:17.445Z,214705682,0
121,2014-04-06T07:45:16.896Z,214696817,0
121,2014-04-06T07:46:34.336Z,214705691,0
121,2014-04-06T07:46:48.042Z,214705693,0
121,2014-04-06T07:47:06.418Z,214711710,0
121,2014-04-06T07:52:00.781Z,214705691,0
121,2014-04-06T07:52:47.367Z,214705691,0
121,2014-04-06T07:53:03.022Z,214687539,0
121,2014-04-06T07:54:42.132Z,214705687,0
121,2014-04-06T07:55:39.424Z,214744796,0
121,2014-04-06T07:57:01.168Z,214681648,0
121,2014-04-06T07:58:28.606Z,214717307,0
121,2014-04-06T07:59:03.163Z,214577750,0
121,2014-04-06T07:59:42.963Z,214650382,0
121,2014-04-06T08:03:34.189Z,214744796,0
121,2014-04-06T08:05:26.522Z,214696817,0
121,2014-04-06T08:06:40.037Z,214705682,0
121,2014-04-06T08:08:19.755Z,214711710,0
137,2014-04-02T22:48:38.813Z,214821013,0
137,2014-04-02T22:48:38.935Z,214821013,0
137,2014-04-02T22:49:04.595Z,214572182,0
137,2014-04-02T22:49:04.660Z,214572182,0
136,2014-04-01T12:25:23.651Z,214840762,0
136,2014-04-01T12:25:23.918Z,214586983,0
139,2014-04-06T10:56:09.941Z,214820441,0
139,2014-04-06T10:57:41.929Z,214826623,0
138,2014-04-04T08:59:39.071Z,214594633,0
138,2014-04-04T09:05:08.905Z,214594592,0
138,2014-04-04T09:22:48.742Z,214601010,0
138,2014-04-04T09:24:15.178Z,214601010,0
138,2014-04-04T09:24:47.588Z,214601015,0
138,2014-04-04T09:29:24.106Z,214594592,0
138,2014-04-04T09:36:41.066Z,214594592,0
141,2014-04-07T18:12:35.794Z,214821275,0
141,2014-04-07T18:13:27.129Z,214827032,0
143,2014-04-04T19:30:03.512Z,214843370,0
143,2014-04-04T19:30:39.756Z,214843370,0
143,2014-04-04T19:30:51.376Z,214843370,0
142,2014-04-04T20:00:07.884Z,214595893,0
142,2014-04-04T20:00:58.248Z,214595889,0
129,2014-04-01T08:37:18.399Z,214841060,0
129,2014-04-01T08:37:31.053Z,214841060,0
129,2014-04-01T08:38:17.266Z,214840378,0
129,2014-04-01T08:38:51.896Z,214826955,0
129,2014-04-01T08:42:10.009Z,214821275,0
129,2014-04-01T08:42:49.137Z,214829285,0
128,2014-04-06T09:33:27.228Z,214826623,0
128,2014-04-06T09:41:38.816Z,214826615,0
131,2014-04-03T04:46:08.891Z,214819719,0
131,2014-04-03T04:46:53.499Z,214791688,0
131,2014-04-03T04:47:32.085Z,214819472,0
133,2014-04-03T08:56:42.998Z,214826810,0
133,2014-04-03T08:57:36.405Z,214826810,0
132,2014-04-03T04:17:14.116Z,214821377,0
132,2014-04-03T04:21:23.765Z,214820201,0
134,2014-04-04T19:03:40.133Z,214587650,0
134,2014-04-04T19:04:34.608Z,214535617,0
134,2014-04-04T19:06:49.015Z,214535595,0
134,2014-04-04T19:07:07.617Z,214587650,0
152,2014-04-06T15:28:47.758Z,214534453,0
153,2014-04-04T10:02:59.851Z,214573312,0
153,2014-04-04T10:07:26.150Z,214573312,0
153,2014-04-04T10:09:59.225Z,214829257,0
153,2014-04-04T10:10:55.109Z,214834987,0
154,2014-04-03T08:59:07.398Z,214826810,0
154,2014-04-03T09:00:18.944Z,214840419,0
154,2014-04-03T09:00:56.756Z,214840419,0
154,2014-04-03T09:04:31.148Z,214560187,0
154,2014-04-03T09:05:13.296Z,214716984,0
156,2014-04-05T08:43:50.384Z,214585397,0
156,2014-04-05T08:47:42.110Z,214585397,0
157,2014-04-06T07:01:20.547Z,214821339,0
157,2014-04-06T07:01:57.363Z,214844357,0
158,2014-04-02T20:57:37.380Z,214821020,0
158,2014-04-02T21:02:17.695Z,214819547,0
158,2014-04-02T21:02:33.083Z,214819547,0
158,2014-04-02T21:03:16.229Z,214821024,0
158,2014-04-02T21:03:20.604Z,214718160,0
158,2014-04-02T21:03:21.263Z,214829282,0
159,2014-04-06T20:02:44.585Z,214551626,0
159,2014-04-06T20:05:00.668Z,214821279,0
144,2014-04-01T15:53:23.538Z,214821022,0
144,2014-04-01T15:53:58.913Z,214718169,0
144,2014-04-01T15:54:20.576Z,214821024,0
144,2014-04-01T15:56:48.595Z,214601233,0
144,2014-04-01T15:58:29.643Z,214545500,0
144,2014-04-01T15:59:47.926Z,214545455,0
144,2014-04-01T16:01:08.181Z,214545440,0
144,2014-04-01T16:01:42.146Z,214545455,0
146,2014-04-07T10:50:27.969Z,214820252,0
146,2014-04-07T10:53:56.358Z,214582502,0
146,2014-04-07T10:54:19.678Z,214836802,0
146,2014-04-07T10:54:49.037Z,214672963,0
147,2014-04-03T20:15:19.460Z,214821020,0
